# Step, Time, Vinf, Density, AoA
7.700000000000000000e+01,3.080000000000000071e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
7.800000000000000000e+01,3.120000000000000107e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
7.900000000000000000e+01,3.160000000000000142e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
8.000000000000000000e+01,3.200000000000000178e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
8.100000000000000000e+01,3.240000000000000213e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
8.200000000000000000e+01,3.280000000000000249e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
8.300000000000000000e+01,3.320000000000000284e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
8.400000000000000000e+01,3.359999999999999876e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
8.500000000000000000e+01,3.399999999999999911e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
8.600000000000000000e+01,3.439999999999999947e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
8.700000000000000000e+01,3.479999999999999982e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
8.800000000000000000e+01,3.520000000000000018e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
8.900000000000000000e+01,3.560000000000000053e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
9.000000000000000000e+01,3.600000000000000089e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
9.100000000000000000e+01,3.640000000000000124e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
9.200000000000000000e+01,3.680000000000000160e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
9.300000000000000000e+01,3.720000000000000195e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
9.400000000000000000e+01,3.760000000000000231e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
9.500000000000000000e+01,3.800000000000000266e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
9.600000000000000000e+01,3.839999999999999858e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
9.700000000000000000e+01,3.879999999999999893e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
9.800000000000000000e+01,3.919999999999999929e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
9.900000000000000000e+01,3.959999999999999964e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
1.000000000000000000e+02,4.000000000000000000e+00,5.000000000000000000e+00,1.958762731671616353e-01,4.057903439967445319e-02
